,Unnamed: 0,Generation / + Imbalance price [EUR/MWh] - MBA|DK2
4343,4343,23.0
4344,4344,19.55
4345,4345,19.0
4346,4346,24.22
4347,4347,24.07
4348,4348,25.07
4349,4349,26.03
4350,4350,27.7
4351,4351,25.21
4352,4352,26.5
4353,4353,26.0
4354,4354,31.15
4355,4355,29.91
4356,4356,28.52
4357,4357,25.6
4358,4358,23.5
4359,4359,23.5
4360,4360,26.72
4361,4361,27.5
4362,4362,28.04
4363,4363,26.4
4364,4364,24.5
4365,4365,24.5
4366,4366,23.5
4367,4367,17.0
4368,4368,17.0
4369,4369,20.0
4370,4370,20.0
4371,4371,20.0
4372,4372,20.57
4373,4373,21.36
4374,4374,24.29
4375,4375,23.5
4376,4376,22.5
4377,4377,23.23
4378,4378,28.82
4379,4379,29.79
4380,4380,28.11
4381,4381,28.84
4382,4382,28.82
4383,4383,22.5
4384,4384,22.2
4385,4385,22.2
4386,4386,22.5
4387,4387,22.5
4388,4388,22.5
4389,4389,22.5
4390,4390,22.5
4391,4391,24.5
4392,4392,26.12
4393,4393,25.7
4394,4394,25.37
4395,4395,20.5
4396,4396,20.3
4397,4397,20.5
4398,4398,24.0
4399,4399,31.35
4400,4400,31.8
4401,4401,31.8
4402,4402,26.0
4403,4403,26.0
4404,4404,27.0
4405,4405,24.93
4406,4406,24.2
4407,4407,24.2
4408,4408,24.2
4409,4409,28.99
4410,4410,28.0
4411,4411,28.0
4412,4412,27.47
4413,4413,27.47
4414,4414,29.46
4415,4415,27.59
4416,4416,27.78
4417,4417,27.29
4418,4418,26.82
4419,4419,26.98
4420,4420,27.11
4421,4421,28.07
4422,4422,28.47
4423,4423,29.62
4424,4424,26.89
4425,4425,26.5
4426,4426,26.5
4427,4427,26.6
4428,4428,27.1
4429,4429,28.0
4430,4430,27.92
4431,4431,28.4
4432,4432,28.4
4433,4433,28.8
4434,4434,29.15
4435,4435,29.02
4436,4436,28.91
4437,4437,28.43
4438,4438,28.37
4439,4439,27.26
4440,4440,26.19
4441,4441,25.84
4442,4442,25.46
4443,4443,25.52
4444,4444,25.9
4445,4445,26.76
4446,4446,34.62
4447,4447,42.89
4448,4448,45.92
4449,4449,26.0
4450,4450,26.0
4451,4451,26.0
4452,4452,26.0
4453,4453,31.05
4454,4454,27.49
4455,4455,29.2
4456,4456,29.48
4457,4457,30.41
4458,4458,30.41
4459,4459,30.47
4460,4460,29.97
4461,4461,29.59
4462,4462,29.47
4463,4463,28.56
4464,4464,29.5
4465,4465,28.54
4466,4466,28.64
4467,4467,28.66
4468,4468,27.91
4469,4469,28.06
4470,4470,28.51
4471,4471,29.03
4472,4472,31.05
4473,4473,30.99
4474,4474,29.7
4475,4475,23.88
4476,4476,23.52
4477,4477,23.88
4478,4478,26.81
4479,4479,26.29
4480,4480,27.64
4481,4481,28.99
4482,4482,29.75
4483,4483,30.03
4484,4484,29.02
4485,4485,28.79
4486,4486,29.19
4487,4487,28.39
4488,4488,28.21
4489,4489,25.98
4490,4490,25.03
4491,4491,24.27
4492,4492,23.36
4493,4493,23.6
4494,4494,21.82
4495,4495,25.7
4496,4496,26.9
4497,4497,28.01
4498,4498,28.59
4499,4499,28.42
4500,4500,27.96
4501,4501,27.74
4502,4502,20.77
4503,4503,20.77
4504,4504,20.77
4505,4505,23.0
4506,4506,26.0
4507,4507,31.47
4508,4508,31.98
4509,4509,33.01
4510,4510,31.25
4511,4511,31.01
4512,4512,30.21
4513,4513,29.44
4514,4514,29.16
4515,4515,29.31
4516,4516,29.08
4517,4517,29.16
4518,4518,31.4
4519,4519,39.06
4520,4520,39.99
4521,4521,38.59
4522,4522,37.29
4523,4523,39.94
4524,4524,38.68
4525,4525,30.0
4526,4526,30.0
4527,4527,33.76
4528,4528,34.47
4529,4529,34.92
4530,4530,37.08
4531,4531,41.87
4532,4532,31.56
4533,4533,31.15
4534,4534,30.75
4535,4535,26.0
4536,4536,26.42
4537,4537,26.42
4538,4538,26.17
4539,4539,26.34
4540,4540,29.23
4541,4541,30.07
4542,4542,36.16
4543,4543,43.95
4544,4544,44.06
4545,4545,41.09
4546,4546,38.17
4547,4547,38.04
4548,4548,37.06
4549,4549,35.15
4550,4550,34.75
4551,4551,34.24
4552,4552,34.74
4553,4553,36.71
4554,4554,40.34
4555,4555,28.93
4556,4556,47.9
4557,4557,45.99
4558,4558,43.88
4559,4559,36.66
4560,4560,32.88
4561,4561,32.46
4562,4562,32.07
4563,4563,32.16
4564,4564,32.23
4565,4565,28.3
4566,4566,28.0
4567,4567,28.0
4568,4568,28.86
4569,4569,29.5
4570,4570,29.89
4571,4571,30.6
4572,4572,28.0
4573,4573,28.0
4574,4574,28.0
4575,4575,28.0
4576,4576,28.0
4577,4577,29.9
4578,4578,48.95
4579,4579,31.95
4580,4580,31.0
4581,4581,48.06
4582,4582,47.73
4583,4583,42.65
4584,4584,36.52
4585,4585,30.5
4586,4586,30.5
4587,4587,30.5
4588,4588,30.5
4589,4589,30.5
4590,4590,42.41
4591,4591,50.92
4592,4592,51.94
4593,4593,52.84
4594,4594,51.78
4595,4595,53.99
4596,4596,51.42
4597,4597,50.0
4598,4598,46.65
4599,4599,45.51
4600,4600,46.0
4601,4601,49.9
4602,4602,33.0
4603,4603,33.0
4604,4604,33.0
4605,4605,32.0
4606,4606,47.76
4607,4607,40.17
4608,4608,38.94
4609,4609,37.89
4610,4610,37.43
4611,4611,37.33
4612,4612,37.68
4613,4613,37.83
4614,4614,48.39
4615,4615,33.0
4616,4616,32.17
4617,4617,33.09
4618,4618,33.09
4619,4619,35.5
4620,4620,35.8
4621,4621,34.7
4622,4622,34.76
4623,4623,35.0
4624,4624,32.0
4625,4625,32.0
4626,4626,33.8
4627,4627,35.5
4628,4628,32.0
4629,4629,32.0
4630,4630,32.1
4631,4631,32.1
4632,4632,34.3
4633,4633,32.0
4634,4634,32.0
4635,4635,27.0
4636,4636,29.0
4637,4637,29.5
4638,4638,29.5
4639,4639,31.0
4640,4640,32.23
4641,4641,33.3
4642,4642,33.0
4643,4643,34.0
4644,4644,36.87
4645,4645,33.1
4646,4646,29.0
4647,4647,27.5
4648,4648,27.5
4649,4649,29.5
4650,4650,31.22
4651,4651,34.8
4652,4652,34.0
4653,4653,33.3
4654,4654,33.3
4655,4655,33.0
4656,4656,35.85
4657,4657,35.04
4658,4658,34.05
4659,4659,33.77
4660,4660,24.0
4661,4661,24.0
4662,4662,28.5
4663,4663,30.0
4664,4664,36.33
4665,4665,36.92
4666,4666,37.44
4667,4667,34.0
4668,4668,34.0
4669,4669,36.13
4670,4670,35.36
4671,4671,35.09
4672,4672,35.31
4673,4673,33.0
4674,4674,33.2
4675,4675,33.2
4676,4676,33.26
4677,4677,34.0
4678,4678,34.0
4679,4679,34.0
4680,4680,32.0
4681,4681,32.0
4682,4682,28.0
4683,4683,27.0
4684,4684,27.0
4685,4685,31.18
4686,4686,34.0
4687,4687,33.78
4688,4688,33.78
4689,4689,34.2
4690,4690,34.2
4691,4691,34.2
4692,4692,34.2
4693,4693,35.5
4694,4694,35.5
4695,4695,36.0
4696,4696,36.0
4697,4697,36.0
4698,4698,38.78
4699,4699,38.72
4700,4700,34.5
4701,4701,34.0
4702,4702,34.0
4703,4703,33.3
4704,4704,32.0
4705,4705,28.0
4706,4706,28.0
4707,4707,28.0
4708,4708,28.0
4709,4709,28.0
4710,4710,32.0
4711,4711,32.22
4712,4712,32.22
4713,4713,33.1
4714,4714,34.3
4715,4715,36.0
4716,4716,37.0
4717,4717,36.38
4718,4718,36.38
4719,4719,34.3
4720,4720,34.3
4721,4721,34.82
4722,4722,35.5
4723,4723,35.5
4724,4724,35.86
4725,4725,35.86
4726,4726,35.5
4727,4727,35.5
4728,4728,35.5
4729,4729,38.87
4730,4730,38.12
4731,4731,33.6
4732,4732,33.6
4733,4733,34.0
4734,4734,34.0
4735,4735,53.92
4736,4736,54.8
4737,4737,50.23
4738,4738,48.78
4739,4739,47.7
4740,4740,35.0
4741,4741,35.0
4742,4742,35.3
4743,4743,36.03
4744,4744,36.1
4745,4745,36.1
4746,4746,52.0
4747,4747,36.7
4748,4748,36.7
4749,4749,36.2
4750,4750,50.64
4751,4751,45.9
4752,4752,38.1
4753,4753,39.0
4754,4754,35.0
4755,4755,35.0
4756,4756,35.0
4757,4757,35.32
4758,4758,34.2
4759,4759,35.0
4760,4760,35.0
4761,4761,34.7
4762,4762,34.7
4763,4763,35.0
4764,4764,35.0
4765,4765,35.32
4766,4766,35.0
4767,4767,35.0
4768,4768,35.0
4769,4769,47.91
4770,4770,49.94
4771,4771,54.79
4772,4772,54.02
4773,4773,35.0
4774,4774,35.0
4775,4775,35.0
4776,4776,35.0
4777,4777,35.0
4778,4778,35.0
4779,4779,35.0
4780,4780,36.68
4781,4781,37.87
4782,4782,42.84
4783,4783,52.07
4784,4784,52.48
4785,4785,49.43
4786,4786,37.0
4787,4787,47.03
4788,4788,44.01
4789,4789,38.2
4790,4790,39.4
4791,4791,39.2
4792,4792,39.36
4793,4793,46.21
4794,4794,51.27
4795,4795,55.0
4796,4796,53.99
4797,4797,35.28
4798,4798,35.28
4799,4799,35.28
4800,4800,35.5
4801,4801,35.5
4802,4802,32.76
4803,4803,31.0
4804,4804,31.0
4805,4805,28.1
4806,4806,28.1
4807,4807,30.5
4808,4808,32.0
4809,4809,33.0
4810,4810,33.5
4811,4811,36.01
4812,4812,35.31
4813,4813,32.5
4814,4814,33.5
4815,4815,34.24
4816,4816,34.22
4817,4817,33.28
4818,4818,36.92
4819,4819,38.38
4820,4820,37.53
4821,4821,37.46
4822,4822,37.95
4823,4823,33.8
4824,4824,34.0
4825,4825,33.47
4826,4826,33.03
4827,4827,31.27
4828,4828,30.99
4829,4829,31.55
4830,4830,29.1
4831,4831,29.1
4832,4832,32.5
4833,4833,36.4
4834,4834,36.5
4835,4835,36.34
4836,4836,35.42
4837,4837,34.54
4838,4838,33.48
4839,4839,32.9
4840,4840,33.84
4841,4841,32.0
4842,4842,36.44
4843,4843,34.5
4844,4844,34.5
4845,4845,34.5
4846,4846,35.1
4847,4847,34.0
4848,4848,32.6
4849,4849,33.26
4850,4850,30.0
4851,4851,30.0
4852,4852,30.0
4853,4853,33.26
4854,4854,34.2
4855,4855,34.2
4856,4856,34.2
4857,4857,34.2
4858,4858,34.5
4859,4859,33.26
4860,4860,38.35
4861,4861,38.39
4862,4862,33.0
4863,4863,34.0
4864,4864,35.0
4865,4865,35.0
4866,4866,48.98
4867,4867,38.4
4868,4868,38.31
4869,4869,38.12
4870,4870,38.05
4871,4871,38.04
4872,4872,37.96
4873,4873,37.58
4874,4874,36.98
4875,4875,36.52
4876,4876,36.32
4877,4877,37.7
4878,4878,34.2
4879,4879,34.2
4880,4880,34.2
4881,4881,34.2
4882,4882,35.86
4883,4883,35.86
4884,4884,36.2
4885,4885,36.0
4886,4886,35.9
4887,4887,35.8
4888,4888,44.9
4889,4889,52.97
4890,4890,57.71
4891,4891,62.98
4892,4892,63.41
4893,4893,59.42
4894,4894,55.0
4895,4895,45.5
4896,4896,42.25
4897,4897,39.65
4898,4898,38.48
4899,4899,38.14
4900,4900,37.94
4901,4901,36.17
4902,4902,35.5
4903,4903,34.9
4904,4904,35.0
4905,4905,36.17
4906,4906,37.0
4907,4907,47.46
4908,4908,45.65
4909,4909,36.5
4910,4910,36.5
4911,4911,36.5
4912,4912,36.5
4913,4913,57.75
4914,4914,68.13
4915,4915,74.06
4916,4916,68.16
4917,4917,59.36
4918,4918,57.81
4919,4919,49.8
4920,4920,45.62
4921,4921,36.8
4922,4922,36.58
4923,4923,36.8
4924,4924,36.8
4925,4925,35.5
4926,4926,34.5
4927,4927,34.4
4928,4928,35.8
4929,4929,56.7
4930,4930,52.78
4931,4931,50.65
4932,4932,37.2
4933,4933,46.94
4934,4934,45.69
4935,4935,47.78
4936,4936,50.15
4937,4937,56.85
4938,4938,62.05
4939,4939,69.58
4940,4940,61.86
4941,4941,56.75
4942,4942,35.0
4943,4943,35.0
4944,4944,35.0
4945,4945,37.73
4946,4946,37.19
4947,4947,36.57
4948,4948,36.37
4949,4949,38.49
4950,4950,43.08
4951,4951,49.66
4952,4952,54.18
4953,4953,55.89
4954,4954,53.66
4955,4955,48.31
4956,4956,37.0
4957,4957,36.83
4958,4958,36.83
4959,4959,36.83
4960,4960,36.83
4961,4961,36.83
4962,4962,52.07
4963,4963,53.62
4964,4964,52.06
4965,4965,48.97
4966,4966,48.14
4967,4967,38.67
4968,4968,39.01
4969,4969,37.59
4970,4970,37.01
4971,4971,36.04
4972,4972,35.1
4973,4973,35.28
4974,4974,34.2
4975,4975,36.05
4976,4976,37.42
4977,4977,39.21
4978,4978,38.38
4979,4979,33.6
4980,4980,34.0
4981,4981,36.83
4982,4982,32.92
4983,4983,32.74
4984,4984,33.85
4985,4985,36.79
4986,4986,38.29
4987,4987,38.94
4988,4988,37.91
4989,4989,36.19
4990,4990,36.19
4991,4991,35.03
4992,4992,30.98
4993,4993,30.02
4994,4994,28.2
4995,4995,26.27
4996,4996,27.1
4997,4997,26.8
4998,4998,25.6
4999,4999,34.39
5000,5000,35.56
5001,5001,36.99
5002,5002,37.57
5003,5003,37.64
5004,5004,37.23
5005,5005,37.01
5006,5006,36.92
5007,5007,36.88
5008,5008,37.02
5009,5009,37.85
5010,5010,38.49
5011,5011,39.9
5012,5012,40.3
5013,5013,40.87
5014,5014,41.46
5015,5015,39.01
5016,5016,29.4
5017,5017,29.4
5018,5018,29.5
5019,5019,29.9
5020,5020,34.8
5021,5021,32.0
5022,5022,35.0
5023,5023,35.5
5024,5024,57.4
5025,5025,51.51
5026,5026,48.84
5027,5027,48.29
5028,5028,47.35
5029,5029,45.72
5030,5030,45.3
5031,5031,37.63
5032,5032,36.08
5033,5033,36.08
5034,5034,36.08
5035,5035,38.0
5036,5036,60.5
5037,5037,53.23
5038,5038,49.38
5039,5039,43.25
5040,5040,35.0
5041,5041,34.0
5042,5042,32.0
5043,5043,32.0
5044,5044,38.16
5045,5045,39.54
5046,5046,48.5
5047,5047,34.05
5048,5048,35.0
5049,5049,35.0
5050,5050,35.2
5051,5051,37.0
5052,5052,37.0
5053,5053,37.0
5054,5054,37.0
5055,5055,39.95
5056,5056,36.5
5057,5057,36.5
5058,5058,36.5
5059,5059,37.66
5060,5060,36.0
5061,5061,36.0
5062,5062,36.0
5063,5063,35.0
5064,5064,35.0
5065,5065,32.87
5066,5066,32.0
5067,5067,32.0
5068,5068,32.0
5069,5069,32.3
5070,5070,33.0
5071,5071,35.0
5072,5072,61.94
5073,5073,37.3
5074,5074,39.0
5075,5075,50.71
5076,5076,47.7
5077,5077,45.83
5078,5078,44.01
5079,5079,40.17
5080,5080,36.98
5081,5081,36.98
5082,5082,52.02
5083,5083,55.93
5084,5084,65.71
5085,5085,69.95
5086,5086,54.51
5087,5087,42.62
5088,5088,39.0
5089,5089,37.98
5090,5090,37.44
5091,5091,37.26
5092,5092,37.37
5093,5093,38.39
5094,5094,37.8
5095,5095,46.92
5096,5096,46.81
5097,5097,38.32
5098,5098,40.83
5099,5099,40.83
5100,5100,40.49
5101,5101,40.54
5102,5102,40.2
5103,5103,40.11
5104,5104,40.15
5105,5105,38.0
5106,5106,38.0
5107,5107,37.3
5108,5108,37.3
5109,5109,37.3
5110,5110,36.79
5111,5111,36.79
5112,5112,36.3
5113,5113,38.89
5114,5114,36.0
5115,5115,36.0
5116,5116,38.1
5117,5117,40.72
5118,5118,36.0
5119,5119,36.0
5120,5120,36.1
5121,5121,37.4
5122,5122,36.0
5123,5123,36.0
5124,5124,37.4
5125,5125,39.9
5126,5126,37.77
5127,5127,36.0
5128,5128,36.0
5129,5129,36.0
5130,5130,40.6
5131,5131,39.1
5132,5132,39.9
5133,5133,40.58
5134,5134,40.3
5135,5135,39.2
5136,5136,38.96
5137,5137,38.16
5138,5138,38.05
5139,5139,37.74
5140,5140,37.66
5141,5141,37.87
5142,5142,38.11
5143,5143,38.41
5144,5144,38.97
5145,5145,39.73
5146,5146,39.87
5147,5147,39.61
5148,5148,39.42
5149,5149,39.14
5150,5150,38.95
5151,5151,38.91
5152,5152,38.89
5153,5153,38.96
5154,5154,39.75
5155,5155,41.08
5156,5156,40.5
5157,5157,37.38
5158,5158,41.96
5159,5159,39.47
5160,5160,38.93
5161,5161,38.04
5162,5162,37.45
5163,5163,37.18
5164,5164,37.06
5165,5165,36.48
5166,5166,33.0
5167,5167,34.0
5168,5168,38.69
5169,5169,39.63
5170,5170,40.03
5171,5171,40.02
5172,5172,39.98
5173,5173,39.46
5174,5174,39.3
5175,5175,39.2
5176,5176,39.12
5177,5177,39.32
5178,5178,39.98
5179,5179,42.0
5180,5180,43.99
5181,5181,47.0
5182,5182,46.76
5183,5183,37.0
5184,5184,33.78
5185,5185,31.0
5186,5186,33.0
5187,5187,36.56
5188,5188,36.81
5189,5189,35.0
5190,5190,37.0
5191,5191,37.31
5192,5192,56.02
5193,5193,46.0
5194,5194,46.0
5195,5195,46.0
5196,5196,45.22
5197,5197,47.24
5198,5198,43.87
5199,5199,44.32
5200,5200,44.93
5201,5201,46.28
5202,5202,53.0
5203,5203,51.11
5204,5204,55.0
5205,5205,51.13
5206,5206,45.0
5207,5207,39.87
5208,5208,38.79
5209,5209,37.83
5210,5210,36.91
5211,5211,36.83
5212,5212,36.78
5213,5213,38.47
5214,5214,39.4
5215,5215,43.52
5216,5216,45.0
5217,5217,44.0
5218,5218,41.96
5219,5219,41.27
5220,5220,40.15
5221,5221,39.97
5222,5222,39.93
5223,5223,39.95
5224,5224,40.13
5225,5225,43.74
5226,5226,48.93
5227,5227,51.78
5228,5228,53.87
5229,5229,52.99
5230,5230,49.12
5231,5231,40.97
5232,5232,38.26
5233,5233,36.28
5234,5234,35.76
5235,5235,35.76
5236,5236,35.69
5237,5237,37.59
5238,5238,35.5
5239,5239,36.1
5240,5240,44.98
5241,5241,44.98
5242,5242,44.34
5243,5243,37.0
5244,5244,37.0
5245,5245,42.84
5246,5246,40.73
5247,5247,41.15
5248,5248,42.05
5249,5249,37.11
5250,5250,35.5
5251,5251,35.5
5252,5252,35.5
5253,5253,35.5
5254,5254,37.11
5255,5255,33.6
5256,5256,30.61
5257,5257,30.61
5258,5258,30.61
5259,5259,30.61
5260,5260,30.61
5261,5261,33.12
5262,5262,33.0
5263,5263,35.0
5264,5264,35.0
5265,5265,40.32
5266,5266,40.3
5267,5267,39.91
5268,5268,39.94
5269,5269,39.73
5270,5270,39.12
5271,5271,38.84
5272,5272,32.12
5273,5273,33.0
5274,5274,33.2
5275,5275,34.5
5276,5276,38.1
5277,5277,43.63
5278,5278,39.3
5279,5279,38.12
5280,5280,36.23
5281,5281,35.0
5282,5282,33.97
5283,5283,34.06
5284,5284,33.83
5285,5285,37.26
5286,5286,42.84
5287,5287,53.92
5288,5288,49.9
5289,5289,43.93
5290,5290,40.82
5291,5291,40.4
5292,5292,40.34
5293,5293,40.13
5294,5294,39.9
5295,5295,39.51
5296,5296,39.05
5297,5297,40.81
5298,5298,43.66
5299,5299,43.4
5300,5300,40.07
5301,5301,37.7
5302,5302,34.0
5303,5303,30.43
5304,5304,34.87
5305,5305,34.67
5306,5306,33.92
5307,5307,32.73
5308,5308,31.7
5309,5309,31.42
5310,5310,32.17
5311,5311,33.99
5312,5312,35.24
5313,5313,36.05
5314,5314,36.07
5315,5315,35.88
5316,5316,35.54
5317,5317,35.11
5318,5318,34.91
5319,5319,34.82
5320,5320,34.96
5321,5321,35.32
5322,5322,35.13
5323,5323,34.01
5324,5324,34.0
5325,5325,32.43
5326,5326,31.83
5327,5327,32.01
5328,5328,28.84
5329,5329,16.05
5330,5330,0.0
5331,5331,-7.0
5332,5332,-7.0
5333,5333,-7.0
5334,5334,-7.0
5335,5335,21.19
5336,5336,22.0
5337,5337,27.0
5338,5338,33.21
5339,5339,33.25
5340,5340,32.13
5341,5341,31.96
5342,5342,31.62
5343,5343,32.47
5344,5344,32.61
5345,5345,32.8
5346,5346,35.97
5347,5347,42.63
5348,5348,37.68
5349,5349,37.75
5350,5350,37.59
5351,5351,36.4
5352,5352,29.0
5353,5353,29.0
5354,5354,22.0
5355,5355,22.0
5356,5356,24.0
5357,5357,32.32
5358,5358,38.2
5359,5359,46.03
5360,5360,40.52
5361,5361,38.71
5362,5362,38.5
5363,5363,34.0
5364,5364,34.0
5365,5365,36.42
5366,5366,38.11
5367,5367,34.8
5368,5368,33.5
5369,5369,34.0
5370,5370,60.54
5371,5371,34.0
5372,5372,33.5
5373,5373,65.04
5374,5374,44.86
5375,5375,36.63
5376,5376,34.97
5377,5377,34.01
5378,5378,25.01
5379,5379,26.01
5380,5380,28.5
5381,5381,31.0
5382,5382,36.0
5383,5383,52.96
5384,5384,49.97
5385,5385,40.85
5386,5386,36.3
5387,5387,35.0
5388,5388,34.5
5389,5389,37.68
5390,5390,36.99
5391,5391,36.71
5392,5392,36.26
5393,5393,36.46
5394,5394,38.53
5395,5395,34.0
5396,5396,34.0
5397,5397,47.92
5398,5398,41.82
5399,5399,31.01
5400,5400,27.5
5401,5401,23.0
5402,5402,18.98
5403,5403,18.98
5404,5404,23.0
5405,5405,29.0
5406,5406,34.3
5407,5407,49.42
5408,5408,45.84
5409,5409,32.2
5410,5410,32.2
5411,5411,31.96
5412,5412,31.9
5413,5413,33.7
5414,5414,34.0
5415,5415,30.0
5416,5416,29.0
5417,5417,31.0
5418,5418,49.26
5419,5419,65.18
5420,5420,67.93
5421,5421,52.74
5422,5422,39.97
5423,5423,35.95
5424,5424,33.01
5425,5425,31.45
5426,5426,29.34
5427,5427,27.81
5428,5428,26.7
5429,5429,30.58
5430,5430,33.88
5431,5431,35.26
5432,5432,35.91
5433,5433,35.64
5434,5434,35.62
5435,5435,35.57
5436,5436,35.16
5437,5437,35.05
5438,5438,34.67
5439,5439,34.86
5440,5440,34.67
5441,5441,34.8
5442,5442,35.9
5443,5443,38.99
5444,5444,40.91
5445,5445,36.15
5446,5446,35.07
5447,5447,33.33
5448,5448,31.11
5449,5449,29.53
5450,5450,28.79
5451,5451,29.01
5452,5452,29.93
5453,5453,28.0
5454,5454,34.88
5455,5455,41.02
5456,5456,43.93
5457,5457,39.95
5458,5458,36.91
5459,5459,35.76
5460,5460,35.63
5461,5461,35.12
5462,5462,34.46
5463,5463,34.35
5464,5464,34.05
5465,5465,36.64
5466,5466,46.97
5467,5467,57.91
5468,5468,52.37
5469,5469,45.29
5470,5470,36.76
5471,5471,28.0
5472,5472,32.22
5473,5473,27.39
5474,5474,23.54
5475,5475,18.0
5476,5476,13.91
5477,5477,15.08
5478,5478,25.53
5479,5479,30.55
5480,5480,32.16
5481,5481,33.2
5482,5482,33.32
5483,5483,32.99
5484,5484,31.52
5485,5485,31.27
5486,5486,30.91
5487,5487,30.94
5488,5488,31.19
5489,5489,32.72
5490,5490,33.35
5491,5491,35.41
5492,5492,37.95
5493,5493,39.68
5494,5494,36.92
5495,5495,33.29
5496,5496,31.8
5497,5497,28.61
5498,5498,28.73
5499,5499,29.0
5500,5500,28.94
5501,5501,28.48
5502,5502,23.0
5503,5503,33.26
5504,5504,33.62
5505,5505,34.27
5506,5506,34.92
5507,5507,34.86
5508,5508,34.33
5509,5509,34.26
5510,5510,34.57
5511,5511,34.69
5512,5512,35.07
5513,5513,35.54
5514,5514,35.27
5515,5515,35.89
5516,5516,36.69
5517,5517,31.0
5518,5518,30.6
5519,5519,27.98
5520,5520,29.59
5521,5521,27.45
5522,5522,26.86
5523,5523,28.16
5524,5524,27.06
5525,5525,31.96
5526,5526,36.08
5527,5527,43.89
5528,5528,41.87
5529,5529,36.98
5530,5530,35.71
5531,5531,32.4
5532,5532,32.4
5533,5533,32.4
5534,5534,35.55
5535,5535,35.35
5536,5536,34.69
5537,5537,34.85
5538,5538,37.08
5539,5539,33.48
5540,5540,33.0
5541,5541,33.0
5542,5542,32.0
5543,5543,32.0
5544,5544,31.38
5545,5545,29.74
5546,5546,29.58
5547,5547,28.67
5548,5548,30.08
5549,5549,33.33
5550,5550,37.65
5551,5551,45.75
5552,5552,48.31
5553,5553,45.13
5554,5554,34.0
5555,5555,32.0
5556,5556,30.0
5557,5557,30.0
5558,5558,30.0
5559,5559,30.0
5560,5560,37.82
5561,5561,44.97
5562,5562,50.05
5563,5563,53.86
5564,5564,54.28
5565,5565,48.94
5566,5566,40.61
5567,5567,31.0
5568,5568,33.07
5569,5569,33.11
5570,5570,32.01
5571,5571,31.23
5572,5572,31.93
5573,5573,33.97
5574,5574,41.56
5575,5575,57.0
5576,5576,56.11
5577,5577,41.95
5578,5578,34.5
5579,5579,34.5
5580,5580,33.0
5581,5581,31.6
5582,5582,31.1
5583,5583,31.0
5584,5584,31.0
5585,5585,40.62
5586,5586,50.04
5587,5587,66.75
5588,5588,68.91
5589,5589,34.5
5590,5590,34.0
5591,5591,32.0
5592,5592,33.26
5593,5593,32.35
5594,5594,30.94
5595,5595,30.77
5596,5596,32.07
5597,5597,34.37
5598,5598,33.6
5599,5599,34.0
5600,5600,34.19
5601,5601,36.71
5602,5602,35.7
5603,5603,35.59
5604,5604,35.53
5605,5605,35.8
5606,5606,35.6
5607,5607,33.0
5608,5608,30.67
5609,5609,36.69
5610,5610,42.47
5611,5611,55.36
5612,5612,51.81
5613,5613,45.41
5614,5614,38.48
5615,5615,33.95
5616,5616,31.02
5617,5617,30.17
5618,5618,30.07
5619,5619,30.03
5620,5620,30.99
5621,5621,34.06
5622,5622,34.0
5623,5623,33.0
5624,5624,33.5
5625,5625,36.68
5626,5626,35.6
5627,5627,35.54
5628,5628,35.5
5629,5629,35.51
5630,5630,35.08
5631,5631,34.0
5632,5632,35.62
5633,5633,40.47
5634,5634,48.75
5635,5635,34.0
5636,5636,33.0
5637,5637,33.0
5638,5638,33.0
5639,5639,33.71
5640,5640,34.07
5641,5641,31.92
5642,5642,30.86
5643,5643,30.82
5644,5644,30.03
5645,5645,31.0
5646,5646,33.04
5647,5647,35.08
5648,5648,36.29
5649,5649,36.37
5650,5650,36.39
5651,5651,36.32
5652,5652,36.16
5653,5653,35.86
5654,5654,35.54
5655,5655,35.52
5656,5656,29.8
5657,5657,31.19
5658,5658,36.93
5659,5659,42.39
5660,5660,38.75
5661,5661,36.29
5662,5662,34.95
5663,5663,31.67
5664,5664,31.37
5665,5665,25.0
5666,5666,22.0
5667,5667,22.0
5668,5668,22.0
5669,5669,28.96
5670,5670,17.0
5671,5671,22.0
5672,5672,32.14
5673,5673,35.03
5674,5674,35.29
5675,5675,35.19
5676,5676,34.82
5677,5677,33.38
5678,5678,33.22
5679,5679,33.17
5680,5680,34.7
5681,5681,35.33
5682,5682,40.71
5683,5683,47.13
5684,5684,46.99
5685,5685,40.94
5686,5686,37.49
5687,5687,34.52
5688,5688,33.67
5689,5689,32.95
5690,5690,32.06
5691,5691,32.23
5692,5692,32.63
5693,5693,33.7
5694,5694,50.07
5695,5695,69.32
5696,5696,61.99
5697,5697,49.18
5698,5698,45.7
5699,5699,43.74
5700,5700,40.91
5701,5701,39.37
5702,5702,38.78
5703,5703,38.39
5704,5704,43.46
5705,5705,53.02
5706,5706,55.97
5707,5707,67.13
5708,5708,59.46
5709,5709,55.65
5710,5710,47.87
5711,5711,31.69
5712,5712,33.0
5713,5713,33.0
5714,5714,34.91
5715,5715,34.67
5716,5716,34.96
5717,5717,35.91
5718,5718,45.23
5719,5719,35.36
5720,5720,35.36
5721,5721,53.53
5722,5722,50.95
5723,5723,48.82
5724,5724,45.15
5725,5725,44.98
5726,5726,45.09
5727,5727,45.11
5728,5728,48.08
5729,5729,51.22
5730,5730,56.99
5731,5731,63.43
5732,5732,56.05
5733,5733,51.2
5734,5734,46.18
5735,5735,37.49
5736,5736,30.0
5737,5737,29.0
